Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Pakistan,PAK,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,..,..,..,..,..,..,..,..,..,..,..,3.33333992958069,2.83573007583618,2.78984999656677,2.73673009872436,2.64776992797852,2.86174011230469,2.77696990966797,2.91206002235413,2.9151599407196,2.81040000915527,..,..,..,..,..,4.02921009063721,4.00063991546631,4.46830987930298,..,4.04467010498047,..,3.04045009613037,..,..,..,..,..,..,..,..,..,..,2.63258004188538,3.32809996604919,4.62943983078003,4.75016021728516,5.35378980636597,5.26263999938965,6.43935012817383,7.5787084704302,7.56823231974495,8.47331350677818,8.76301450882852,8.44409856741961,8.94485174459282,8.84070179090327,9.18156273535416,8.74713650546263,11.2070999039162,11.7977038212974,12.621147245872,10.6646048985597,10.6234066429734,10.7088243099721
Pakistan,PAK,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,727.91,801.83,954.57,989.48,1036.55,1233.34,1350.92,1465.01,1730.34,2356.02,2796.17,3335.15,4076.38,4827.6,5470.45,6069.82,6483.15,7175.1,7322.71,8116.95,9294.65,11152.3,12370.03,15378.21,16977.89,20753.75,22642.68,..,..
Pakistan,PAK,"Secondary education, duration (years)",SE.SEC.DURS,..,..,..,..,..,..,..,..,..,..,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Pakistan,PAK,"Secondary education, general pupils",SE.SEC.ENRL.GC,..,..,..,..,..,..,..,..,..,..,..,1428194,1480701,1567876,1658394,1835805,1901344,1976707,2042582,1940296,2064588,2125418,2208216,2383940,2560787,2762684,2871520,3004932,3127668,3317832,3557434,4254998,4933000,..,..,..,5460973,..,..,..,..,..,5557876,5651294,6318369,6699089,8137002,8814346,8997641,9044667,9273025,9549783,9995422,10420172,10919649,11748355,12272835,12173953,12911242,..,..,..,..,..,..
Pakistan,PAK,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,19.68248,20.44944,22.07018,22.38786,23.31451,23.26165,23.88088,24.15869,26.12282,25.61019,25.93866,26.03948,25.12693,25.19925,25.6005,27.14555,27.40481,27.90805,28.13482,28.17438,31.1633,32.19136,..,..,..,35.20559,..,..,..,..,..,44.77795,..,..,..,42.4601,42.06713,42.04456,42.86363,42.05559,41.3023,40.58724,40.38621,42.24149,42.537,43.02913,43.09371,44.37783,..,..,..,..,..,..
Pakistan,PAK,"Secondary education, pupils",SE.SEC.ENRL,..,..,..,..,..,..,..,..,..,..,..,1462644,1522177,1629535,1721393,1879538,1935849,2009469,2075725,1974531,2095792,2165832,2253298,2433227,2615156,2811530,2923188,3070965,3216247,3441193,3665079,4345464,5022416,..,..,..,..,..,..,..,..,..,..,5734294,6449481,6852316,8421015,9145084,9339991,9432977,9654941,9939407,10371759,10794350,11286628,12077917,12597433,12529168,13357618,14189390,..,15421192,15872561,16970015,19700221
Pakistan,PAK,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,19.90238,20.74227,22.2666,22.57933,23.56941,23.33493,23.91378,24.17136,26.12615,25.69587,25.76511,25.85899,24.93347,24.99771,25.54093,27.05283,27.52044,27.98022,28.27185,28.25527,31.06957,32.12149,..,..,..,..,..,..,..,..,..,..,..,..,..,42.3496,41.79916,41.77509,42.76988,42.02789,41.31563,40.66601,40.47632,42.30656,42.31326,42.8194,42.83845,44.01411,..,..,..,..,..,..
Pakistan,PAK,"Secondary education, teachers",SE.SEC.TCHR,..,..,..,..,..,..,..,..,..,..,..,73846,76907,..,..,96947,106960,110634,121962,118077,120281,123817,128467,141613,154759,155140,..,170449,..,172799,188281,..,..,..,..,..,..,..,..,..,..,..,..,237224,246570,294716,..,..,..,..,..,..,444439,483738,527388,571685,590003,646318,654895,1354579,..,1389336,1361280,1894318,2039727
Pakistan,PAK,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,26.1937007904053,26.5866603851318,..,..,28.1720905303955,29.4427795410156,29.7584800720215,29.7805900573731,27.2669506072998,29.7486705780029,29.7334003448486,29.7897491455078,29.9541702270508,30.1016407012939,30.8637409210205,..,31.1541900634766,..,30.5250606536865,31.7504196166992,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.4768481649184,57.0662165353298,58.0573319118716,61.2896437976352,60.4845051496805,58.0852058093326,..,57.8562709092689,60.298762929008,57.0969604892104,56.2804238018127
Pakistan,PAK,"Secondary education, teachers, female",SE.SEC.TCHR.FE,..,..,..,..,..,..,..,..,..,..,..,19343,20447,..,..,27312,31492,32923,36321,32196,35782,36815,38270,42419,46585,47882,..,53102,..,52747,59780,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,303126,326239,342540,396126,396110,786810,..,803818,820835,1081598,1147967
Pakistan,PAK,"Secondary education, vocational pupils",SE.SEC.ENRL.VO,..,..,..,..,..,..,..,..,..,..,..,34450,41476,61659,62999,43733,34505,32762,33143,34235,31204,40414,45082,49287,54369,48846,51668,66033,88579,123361,107645,90466,89416,..,..,..,..,..,..,..,..,..,..,83000,131112,153227,284013,330738,342350,388310,381915,389624,376337,374178,366979,329562,324598,355215,446376,..,..,..,..,..,..
Pakistan,PAK,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,29.01887,31.19635,27.26123,27.61949,34.26932,27.37284,25.89891,24.95248,26.31517,31.36457,16.6378,17.01788,15.57612,15.50516,22.17172,21.89943,32.78209,30.52868,31.95743,30.92852,26.66084,28.26675,..,..,..,..,..,..,..,..,..,..,..,..,..,39.18377,34.65764,34.69286,40.58613,41.35554,41.64246,42.75822,42.98569,44.24286,34.33709,34.88962,34.09006,33.49374,..,..,..,..,..,..
Pakistan,PAK,"Secondary income receipts (BoP, current US$)",BX.TRF.CURR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,564780868.942016,1011226698.67713,1541704614.5729,1756960719.33948,2467478394.71469,2564297972.24761,3175397795.52808,3397193794.81718,3349168892.60373,3095245237.87117,3184935949.08906,2898638121.69708,2759863230.01942,2770388238.6801,2833568768.18571,2890462805.64927,3501777334.48235,2336621889.69321,2918567975.48606,2610658612.46553,2739469835.71382,3980563166.31442,2801000000,3582000000,4200000000,5496000000,6593000000,6300000000,7666000000,9169000000,11030000000,11215000000,11252000000,12552000000,13930000000,16775000000,18688000000,18747000000,21466000000,22383000000,23029000000,24178000000,24487000000,25136000000,29374000000,33300000000,31115000000,28349000000,37385000000
Pakistan,PAK,"Secondary income, other sectors, payments (BoP, current US$)",BM.TRF.PRVT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9266812.16586889,11873177.6626884,8658021.88172204,15229831.5043023,14390662.6676809,15878657.9638254,15071726.3748195,26696954.4370979,23494933.1924169,32562422.9940843,29612225.7617488,30540495.6338797,25000000,28000000,34000000,57000000,35000000,54000000,105000000,68000000,63000000,76000000,69000000,42000000,115000000,104000000,88000000,64000000,223000000,159000000,137000000,174000000,222000000,254000000,330000000,260000000,268000000,376000000,507000000
Pakistan,PAK,Secure Internet servers,IT.NET.SECR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,106,146,240,328,479,680,6448,23923,23161,13549,16293,15743,28306,28057,27552
Pakistan,PAK,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.532024227158645,0.716578256370252,1.1556956836572,1.55395754184346,2.23555311950272,3.1294456104723,29.2906020154033,107.146392037725,102.062808291507,58.7042774040494,69.3313997760681,65.7388698838102,116.150687433285,113.359557368847,109.651337877655
Pakistan,PAK,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73.881431716355,74.2238220367074,73.9164379836026,73.8635542824964,75.0682333955767,74.6866154308863,66.578292312131,74.7160538775602,74.535240072703,66.5014706409974,66.5002051791477,62.6355298919519,62.4512572654978,68.7432040399073,64.5612796192273,73.2453958161231,74.945888851204,77.1406368782689,77.3660698372182,79.1375205291027,78.469820839537,76.8412783028689,75.1513395676687,73.2523939297109,74.9348260033919,73.6811559321495,72.5113500854551,71.3532315827601,78.0112847803384,77.1264928171788,74.8610480215994,74.0720868950676,73.3880545422874,..
Pakistan,PAK,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64.7321973574076,64.6811850791343,64.596678951627,64.4932895929405,64.5504802196945,64.4978276705682,63.059070587687,63.0239932681466,63.0048268653909,64.041373890836,64.0422102310587,59.687770156096,59.6969255115213,60.7504288852037,57.3895210689857,58.629966529444,58.3893743004175,59.4213994247874,59.4163053964275,59.2507016514904,58.8163798103397,57.5084488116293,56.155444690069,56.5625440486577,56.5565812187908,55.4796196732308,54.4269060175681,53.3220510925995,54.6409355537272,54.3030136894706,52.9491448124211,52.7639869619605,52.4408856231477,..
Pakistan,PAK,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.9442531632347,65.9513247586176,65.8872681657552,65.8221145301902,65.8674820916797,65.8674708981106,63.5662066148625,64.7519149975052,64.7522533110622,64.4231556342729,64.4246424626529,60.1486547510897,60.1475459000401,62.1152603901009,58.6629328010686,61.3309665188698,61.5067319631618,62.8434760638563,63.0613589017448,63.4500774898869,63.0286622261818,61.668780009625,60.2536261219086,60.2387883871472,60.594816091931,59.4579728765779,58.2687140124165,57.0428814961828,59.7252730041036,59.3255515923511,57.7723400945345,57.4864819226962,57.1100379312102,..
Pakistan,PAK,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,277671241.226479,311771218.219204,401994074.012457,546817488.204778,651959083.93235,646377242.460325,802982603.953637,772416949.438787,794425668.359387,848533184.812406,830087010.188039,971639114.245433,856594093.35253,1187461166.07514,1429290797.37026,1530898012.29342,1559484797.12501,1572960534.15117,1752703437.88662,1857254957.81791,2016215899.22775,1625164795.07319,1359000000,1330000000,1340000000,1418000000,2385000000,2939000000,2746010000,3664000000,3475000000,3728000000,4249000000,3957000000,6575000000,5105000000,6582000000,4928000000,5817000000,5897000000,5049211000,6328440000,5932890000,5870150000,5392070000,6544020000,7493760000,7405547793.56974,8101783628.53004
Pakistan,PAK,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,441777380.503972,494246690.340992,619482915.367848,791505120.732936,877465479.4021,919380034.455656,951012703.737605,989427323.099072,1092382699.3841,1184234928.62029,1201163972.27079,1287617760.61762,1492808482.95392,1712051967.0004,2072863337.71097,2314175681.7178,2683434138.09943,2638769454.87185,2529483791.30021,2937533912.89032,3458796692.57369,2658273720.76153,2162000000,2045000000,2130000000,2211000000,2138000000,3232000000,5364000000,7592000000,8501000000,8947000000,9797000000,6615430000,7173000000,8156000000,8517000000,7953000000,8466000000,8807000000,9706109000,11741061000,11669877000,10295078000,7984944000,10587126000,10713867000,9731663330.47986,11203525077.82
Pakistan,PAK,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,36.4792203427803,36.1749859786876,36.5895249695493,35.9649918374751,35.5079480351812,37.3826810695945,40.0044808603252,38.822933663422,38.1528096929183,37.9743161866067,37.0798517308538,37.4928629087831,38.347996268725,38.3823267942867,39.853805815986,42.3446030418319,41.5498143659292,40.6783396105457,41.3266868556263,41.9798373650053,40.9323637046874,41.4883751024458,41.620624446645,42.9598201911704,44.0245639611055,44.1071507994163,44.4413564170936,44.7693277832025,44.1409321146776,43.6269154070504,43.3622332328204,43.2305506564766,43.0293424468687,44.6624961147978,44.6905054170213,44.8607712433853,45.8349861072658,45.65097071546,45.2951760793769,45.8381645117937,52.0643007395217,52.9646825407125,54.8446407777793,54.9424968082035,53.6616637238921,53.756287210192,54.2181198042166,55.6028992421704,56.2192386662406,53.4051714905599,52.5995937357421,51.8065797217263,51.5898687341456,51.878053333919,51.5633070162566,52.6865814332807,52.747401539414,53.249254299638,52.9323158239348,53.6204826290348,53.680280706041,52.0255067386808,52.2312939861803,50.9693352713894,50.7319389342379
Pakistan,PAK,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,..,5.88361287876555,0.542188597993615,11.22126117298,6.65798034487422,12.9814553883506,14.4479290456976,0.737031088222267,3.08601445311405,5.62329390063312,7.02963472776943,2.54346427518703,3.5478806875054,9.64220739881965,9.78982301338345,10.0377833629726,1.45358818881472,3.02910649994344,10.5064330680821,6.10879904914393,5.90652285335813,6.57790318869635,7.89817956220089,9.24157021656018,7.89672000241654,7.92303481480008,5.76958997134827,5.86247910467435,6.76682846795018,3.80974305996166,4.47816930736063,5.21027196614664,6.75878280586346,4.63395605310161,4.20213669441594,4.79794867517185,4.9917682684776,3.61090135280338,1.64488940359031,4.99135458569444,4.15216659504306,4.95297949593667,3.67548677580265,5.65559634971684,7.1701124559344,8.28113763957606,8.53254432750823,5.18663378099164,4.71926866080499,1.83868598641091,2.62740101757835,2.85828203289395,3.48451216135111,5.13233601363406,3.81732262816215,4.19753239835889,5.0325546154756,5.6217168117487,5.95278239176236,5.00455446106302,-1.20898813699617,5.90934963394585,6.69098053654329,0.0395883413129638,2.2521505170803
Pakistan,PAK,"Services, value added (constant 2015 US$)",NV.SRV.TOTL.KD,7603349007.05794,8050700628.45469,8094350609.32078,9002638831.44936,9602032755.36727,10848516353.8801,12415902299.1996,12507411359.028,12893391881.278,13618425200.5227,14575750747.7939,14946479760.9043,15476763029.8034,16969064619.7609,18630306013.0621,20500375770.5121,20798366811.3749,21428371492.3404,23679729000.7631,25126276060.8016,26610365298.5307,28360769366.0265,30600753855.7769,33428744010.1553,36068518324.9618,38926239589.0311,41172124004.5828,43585831171.3021,46535209602.9945,48308081521.2832,50471399200.944,53101096364.4327,56690084135.237,59317077720.5302,61809662409.4799,64775258288.1837,68008689077.2376,70464415751.1514,71623477459.144,75198459185.7348,78320824488.0319,82200038865.9727,85221290424.1961,90041062614.6086,96497108060.5943,104488166397.303,113403665512.153,119285498336.489,124914901476.368,127211694264.753,130554055614.344,134285658729.183,138964858838.552,146097002335.018,151673996264.22,158040561397.296,165994038964.219,175325753759.171,185762514357.172,195059100556.417,192700859170.558,204088226686.564,217743730211.538,217829931342.642,222735789267.731
Pakistan,PAK,"Services, value added (constant LCU)",NV.SRV.TOTL.KN,790667356989,837187163433,841726296777,936178602900,998509190274,1128130215358,1291121668416,1300637636499,1340775501944,1416171248966,1515722914888,1554274785739,1609418600693,1764602080087,1937353500618,2131820847985,2162808744038,2228322524285,2462439738840,2612865234192,2767194716377,2949218105863,3182152647545,3476233518866,3750741946481,4047914536714,4281462607873,4532462458634,4839166418584,5023526225376,5248488234948,5521948746100,5895165268500,6168344636300,6427546909700,6735937311500,7072179692800,7327549125000,7448079204100,7819839247000,8144532000000,8547929000000,8862107000000,9363312000000,10034672000000,10865657000000,11792774000000,12404422000000,12989820000000,13228662000000,13576232000000,13964279000000,14450866000000,15192533000000,15772481000000,16434536000000,17261613000000,18232012000000,19317324000000,20284070000000,20038838000000,21223003000000,22643030000000,22651994000000,23162151000000
Pakistan,PAK,"Services, value added (current LCU)",NV.SRV.TOTL.CN,6513000000,7095000000,7510000000,7931000000,8801000000,10555000000,12499000000,13800000000,14611000000,15702000000,17706000000,19043000000,20966000000,25905000000,35112000000,47080000000,54166000000,60915000000,72873000000,81825000000,95855000000,115419000000,134917000000,156540000000,184816000000,208255000000,228665000000,256295000000,298123000000,335816000000,371156000000,441211000000,521251000000,599205000000,703025000000,837067000000,971781000000,1108548000000,1212849000000,1346899000000,2679799000000,2995586000000,3307196000000,3616108000000,4084553000000,4633379000000,5253232000000,6208194000000,7110124000000,7853603000000,8682643000000,10221972000000,11527570000000,12991390000000,14413396000000,16030356000000,17261613000000,18931611000000,20744074000000,23484914000000,25519825000000,29049079000000,34816267000000,42636272000000,53365130000000
Pakistan,PAK,"Services, value added (current US$)",NV.SRV.TOTL.CD,1367702645.94708,1489920201.59597,1577068458.63083,1665476690.46619,1848173036.53927,2216505669.8866,2624737505.2499,2897942041.15918,3068248635.0273,3297354052.91894,3718185636.28727,3998950020.99958,3610470122.26623,2450108767.61562,3546666666.66667,4755555555.55556,5471313131.31313,6153030303.0303,7360909090.90909,8265151515.15152,9682323232.32323,11658484848.4848,12788341232.2275,12325984251.9685,13714455327.9905,13737137203.1662,14176379417.235,14931255461.6953,16982227285.6736,17525414554.419,17349413359.5101,19724084285.7239,21034752896.3034,23139638948.1824,23370216406.4919,27201809409.2204,29022791161.2853,28501425973.7405,28169955893.3171,28866060202.4861,51796066682.7736,51452868430.0928,53705683663.5271,61739935120.3688,70949331248.9144,78058732158.9822,87763621722.5836,102387662408.344,113677408008.442,100048064735.16,103468461931.997,119459020944.279,129029855508.371,134186336599.052,139937903763.717,158040561397.296,165431675516.866,180624417856.634,188506885938.238,172073208101.924,161269310663.128,181317551902,195810052455.331,171606793835.656,188504665559.468
Pakistan,PAK,"Services, value added per worker (constant 2015 US$)",NV.SRV.EMPL.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4908.21748244369,5212.0536270192,5135.1278093001,5379.15377604241,5211.14835357089,5205.22061865582,4817.02525467604,4931.09632487703,4991.30351952493,5267.46355735688,5276.8219238002,4884.59151691213,4996.80748191547,5243.80586577617,5534.92000748458,5982.10139558139,6150.5203410517,6256.65690552166,6039.40958849587,6058.5457848773,6188.51877372926,6399.51051456555,6516.32495336671,6627.97376841986,6769.36271337921,7129.06104021653,7166.60136814211,7214.81838045263,7440.9876632,7308.50477135667,7377.64935609249,7534.12462155746,7336.70059034123,..
Pakistan,PAK,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.058,1.058,1.058,1.058,1.059,1.059,1.059,1.059,1.059,1.06,1.061,1.061,1.061,1.062,1.063,1.064,1.065,1.069,1.068,1.06,1.06,1.06,1.06,1.06,1.061,1.061,1.062,1.064,1.071,1.074,1.076,1.075,1.073,1.079,1.081,1.079,1.08,1.079,1.079,1.08,1.08,1.081,1.079,1.077,1.078,1.079,1.073,1.074,1.07,1.067,1.063,1.061,1.058,1.057,1.056,1.055,1.055,1.055,1.055,1.055,1.055,1.055,1.055,1.055,..
Pakistan,PAK,"Share of youth not in education, employment or training, female (% of female youth population)",SL.UEM.NEET.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67.685,64.242,62.734,60.432,57.499,56.924,56.71,60.876,55.518,54.78,53.626,61.144,..,54.943,52.545,66.807,56.417,..,..,..
Pakistan,PAK,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64.615,64.648,63.345,60.496,57.134,56.123,57.107,56.426,55.463,55.722,54.837,54.574,55.237,55.918,53.281,57.222,56.841,56.445,56.24,56.165
Pakistan,PAK,"Share of youth not in education, employment or training, male (% of male youth population)",SL.UEM.NEET.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.541,9.166,8.035,7.636,7.269,7.606,8.296,14.345,8.089,7.551,7.407,13.888,..,7.545,7.6,20.052,13.59,..,..,..
Pakistan,PAK,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.65,9.224,8.121,7.644,7.223,7.499,8.354,9.983,8.081,7.681,7.574,7.22,7.436,7.679,7.706,13.891,13.692,13.149,12.942,12.842
Pakistan,PAK,"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.643,36.169,34.914,33.333,31.47,31.103,32,37.868,31.012,30.91,30.41,38.02,..,30.958,29.708,42.625,34.564,..,..,..
Pakistan,PAK,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.873,36.169,34.967,33.333,31.47,31.103,32,32.483,31.012,30.91,30.41,30.084,30.503,30.958,29.708,34.821,34.564,34.149,34.012,33.971
Pakistan,PAK,"Short-term debt (% of exports of goods, services and primary income)",DT.DOD.DSTC.XP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.8455238875579,12.2284075756834,11.3767847330078,17.347359875471,22.2064105666215,25.7901487279149,21.9347104434101,20.8475853476156,26.791653167417,36.1738129652538,44.9664269138141,45.2007524145803,45.1808466323943,45.0778053738966,45.9492678225521,51.5810290483809,51.4166285653463,23.0866614771249,21.4884260576866,31.1050182032086,26.3205163616318,24.5097264506323,23.3749393115393,20.1918578993822,15.014631735047,12.4130763416478,12.5345922187856,8.32497492477432,7.66245795649324,6.22375145979861,6.17497314213648,9.56018021883716,5.11528050032671,6.39616055846422,16.2403869575808,11.2116236562471,12.5989425272972,15.2304871660555,17.6442214933436,22.1250128156932,25.8492284671408,28.8396076218632,25.7021395460579,29.7027901730199,26.0346565441335,25.0334491897317,22.1173769244662,24.2272505885136,23.2860378625077
Pakistan,PAK,Short-term debt (% of total external debt),DT.DOD.DSTC.ZS,..,..,..,..,..,..,..,..,..,..,3.0527,3.214,3.217,3.2188,3.2218,3.2331,3.2341,2.3796,2.5212,4.9445,7.421,8.5343,6.1517,6.6271,7.6219,9.729,12.4578,13.5733,14.2336,15.1031,15.4124,17.6948,17.6346,7.9303,7.0776,10.7005,9.4364,8.2459,6.6848,5.3541,4.5881,4.06,4.4895,3.366,3.3758,3.563,3.5104,5.2382,2.7338,2.5752,7.3602,5.5667,6.3043,7.725,8.5358,9.4272,9.4778,9.3568,8.0781,8.4068,6.1294,6.9395,6.8716,6.8238,7.4077
Pakistan,PAK,Short-term debt (% of total reserves),DT.DOD.DSTC.IR.ZS,..,..,..,..,..,..,..,..,..,..,53.4622948067004,61.4603477544619,40.457271913247,24.9033736485773,23.9650693706648,33.0375834949213,32.1571398151217,25.1501370042038,26.383845642353,38.5473602098845,47.0094128145335,62.0480767799338,39.7180628165831,29.7072154840383,57.8728976847059,91.6444974815038,127.178617262315,158.24155572031,203.656551617926,212.798267893026,304.343197327031,338.918949349502,288.359807277235,97.5220760944157,52.1552750720176,127.989857147597,215.379607287479,138.254722445958,132.829459726453,86.4329164645267,72.7651204812872,31.1464885076939,17.5083513215078,10.5369129382457,11.6157883944729,11.0717460779832,10.2655517079824,14.1029908084186,15.1817140570258,10.7745591460424,27.0463391780027,20.4487239824959,29.4188987075916,60.8004425173558,38.3523619650137,32.3249645179854,32.3276176092199,47.1904283066214,68.3264303984909,55.8043242861066,39.0329645050421,39.7765158278551,88.3322831073005,65.1164226000631,52.2017528530352
Pakistan,PAK,Social contributions (% of revenue),GC.REV.SOCL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Pakistan,PAK,Social contributions (current LCU),GC.REV.SOCL.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Pakistan,PAK,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.29,..,5.53,..,..,..,..,..,..,..,..,..,..
Pakistan,PAK,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,56.9233333333333,59.4883333333333,62.2079166666667,61.0054166666667,62.9104166666667,68.34,69.2445833333333,68.9108333333333,68.06125
Pakistan,PAK,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),IQ.SPI.PIL1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40,40,40,40,40,40,60,60,60,60,60,80,100,100,100,100,100,90,90,90,90
